model,duel,chain,draw,source,destination,rate
prior,NFP+/RN+,0,1518,DVD,RN+,0.1012613392628289
prior,NFP+/RN+,0,1518,DVD,NON_EXPRIMES,0.4108579754830825
prior,NFP+/RN+,0,1519,LR,NFP+,0.5153545093937818
prior,NFP+/RN+,0,1519,LR,RN+,0.32503741600782415
prior,NFP+/RN+,0,1519,LR,NON_EXPRIMES,0.15960807459839377
prior,NFP+/RN+,0,1519,ENS+,NFP+,0.9726621780234446
prior,NFP+/RN+,0,1519,ENS+,RN+,0.0027551267911601835
prior,NFP+/RN+,0,1519,ENS+,NON_EXPRIMES,0.024582695185395388
prior,NFP+/RN+,0,1519,DVD,NFP+,0.30304443177314877
prior,NFP+/RN+,0,1519,DVD,RN+,0.6753387046037129
prior,NFP+/RN+,0,1519,DVD,NON_EXPRIMES,0.021616863623138496
prior,NFP+/RN+,0,1520,LR,NFP+,0.31336448755077595
prior,NFP+/RN+,0,1520,LR,RN+,0.2909263228359322
prior,NFP+/RN+,0,1520,LR,NON_EXPRIMES,0.3957091896132919
prior,NFP+/RN+,0,1520,ENS+,NFP+,0.7777542924353134
prior,NFP+/RN+,0,1520,ENS+,RN+,0.038626693242292454
prior,NFP+/RN+,0,1520,ENS+,NON_EXPRIMES,0.18361901432239408
prior,NFP+/RN+,0,1520,DVD,NFP+,0.2883238263597556
prior,NFP+/RN+,0,1520,DVD,RN+,0.45195296294802495
prior,NFP+/RN+,0,1520,DVD,NON_EXPRIMES,0.25972321069221943
prior,NFP+/RN+,0,1521,LR,NFP+,0.07282665556476936
prior,NFP+/RN+,0,1521,LR,RN+,0.022707495905610473
prior,NFP+/RN+,0,1521,LR,NON_EXPRIMES,0.9044658485296202
prior,NFP+/RN+,0,1521,ENS+,NFP+,0.7285943805221214
prior,NFP+/RN+,0,1521,ENS+,RN+,0.2567201149643586
prior,NFP+/RN+,0,1521,ENS+,NON_EXPRIMES,0.014685504513519783
prior,NFP+/RN+,0,1521,DVD,NFP+,0.13693189399463268
prior,NFP+/RN+,0,1521,DVD,RN+,0.561534673059681
prior,NFP+/RN+,0,1521,DVD,NON_EXPRIMES,0.30153343294568646
prior,NFP+/RN+,0,1522,LR,NFP+,0.5877225290355049
prior,NFP+/RN+,0,1522,LR,RN+,0.3148476046061357
prior,NFP+/RN+,0,1522,LR,NON_EXPRIMES,0.0974298663583593
prior,NFP+/RN+,0,1522,ENS+,NFP+,0.9314749574533955
prior,NFP+/RN+,0,1522,ENS+,RN+,0.045435894363314654
prior,NFP+/RN+,0,1522,ENS+,NON_EXPRIMES,0.023089148183289783
prior,NFP+/RN+,0,1522,DVD,NFP+,0.01099806927504242
prior,NFP+/RN+,0,1522,DVD,RN+,0.8793788638827279
prior,NFP+/RN+,0,1522,DVD,NON_EXPRIMES,0.10962306684222947
prior,NFP+/RN+,0,1523,LR,NFP+,0.16741629615081596
prior,NFP+/RN+,0,1523,LR,RN+,0.6554525899297412
prior,NFP+/RN+,0,1523,LR,NON_EXPRIMES,0.1771311139194428
prior,NFP+/RN+,0,1523,ENS+,NFP+,0.6737002452244104
prior,NFP+/RN+,0,1523,ENS+,RN+,0.24853412885566015
prior,NFP+/RN+,0,1523,ENS+,NON_EXPRIMES,0.07776562591992983
prior,NFP+/RN+,0,1523,DVD,NFP+,0.14504226102504517
prior,NFP+/RN+,0,1523,DVD,RN+,0.021530368685514084
prior,NFP+/RN+,0,1523,DVD,NON_EXPRIMES,0.8334273702894407
prior,NFP+/RN+,0,1524,LR,NFP+,0.36302268357774664
prior,NFP+/RN+,0,1524,LR,RN+,0.14211850271069867
prior,NFP+/RN+,0,1524,LR,NON_EXPRIMES,0.4948588137115546
prior,NFP+/RN+,0,1524,ENS+,NFP+,0.8918809939507593
prior,NFP+/RN+,0,1524,ENS+,RN+,0.10406277683419753
prior,NFP+/RN+,0,1524,ENS+,NON_EXPRIMES,0.004056229215042916
prior,NFP+/RN+,0,1524,DVD,NFP+,0.4329376693139878
prior,NFP+/RN+,0,1524,DVD,RN+,0.395759332064349
prior,NFP+/RN+,0,1524,DVD,NON_EXPRIMES,0.17130299862166326
prior,NFP+/RN+,0,1525,LR,NFP+,0.7297717586184997
prior,NFP+/RN+,0,1525,LR,RN+,0.1960173898388927
prior,NFP+/RN+,0,1525,LR,NON_EXPRIMES,0.0742108515426077
prior,NFP+/RN+,0,1525,ENS+,NFP+,0.7100424090728861
prior,NFP+/RN+,0,1525,ENS+,RN+,0.0933347198180028
prior,NFP+/RN+,0,1525,ENS+,NON_EXPRIMES,0.1966228711091111
prior,NFP+/RN+,0,1525,DVD,NFP+,0.15758353409297948
prior,NFP+/RN+,0,1525,DVD,RN+,0.4444631282416147
prior,NFP+/RN+,0,1525,DVD,NON_EXPRIMES,0.39795333766540586
prior,NFP+/RN+,0,1526,LR,NFP+,0.799789121139789
prior,NFP+/RN+,0,1526,LR,RN+,0.04916797370266241
prior,NFP+/RN+,0,1526,LR,NON_EXPRIMES,0.15104290515754887
prior,NFP+/RN+,0,1526,ENS+,NFP+,0.7924890874481078
prior,NFP+/RN+,0,1526,ENS+,RN+,0.06746890886215606
prior,NFP+/RN+,0,1526,ENS+,NON_EXPRIMES,0.1400420036897361
prior,NFP+/RN+,0,1526,DVD,NFP+,0.1012622689858435
prior,NFP+/RN+,0,1526,DVD,RN+,0.36249820914022785
prior,NFP+/RN+,0,1526,DVD,NON_EXPRIMES,0.5362395218739288
prior,NFP+/RN+,0,1527,LR,NFP+,0.6034066866199781
prior,NFP+/RN+,0,1527,LR,RN+,0.18969463218650345
prior,NFP+/RN+,0,1527,LR,NON_EXPRIMES,0.20689868119351829
prior,NFP+/RN+,0,1527,ENS+,NFP+,0.7362065538928512
prior,NFP+/RN+,0,1527,ENS+,RN+,0.19027491140322614
prior,NFP+/RN+,0,1527,ENS+,NON_EXPRIMES,0.07351853470392267
prior,NFP+/RN+,0,1527,DVD,NFP+,0.3129606947262246
prior,NFP+/RN+,0,1527,DVD,RN+,0.18011029791137906
prior,NFP+/RN+,0,1527,DVD,NON_EXPRIMES,0.5069290073623962
prior,NFP+/RN+,0,1528,LR,NFP+,0.10279051270826245
prior,NFP+/RN+,0,1528,LR,RN+,0.5859018477557748
prior,NFP+/RN+,0,1528,LR,NON_EXPRIMES,0.3113076395359627
prior,NFP+/RN+,0,1528,ENS+,NFP+,0.8305129783128251
prior,NFP+/RN+,0,1528,ENS+,RN+,0.08140245384492911
prior,NFP+/RN+,0,1528,ENS+,NON_EXPRIMES,0.08808456784224575
prior,NFP+/RN+,0,1528,DVD,NFP+,0.35189160013653514
prior,NFP+/RN+,0,1528,DVD,RN+,0.5609332074363902
prior,NFP+/RN+,0,1528,DVD,NON_EXPRIMES,0.08717519242707457
prior,NFP+/RN+,0,1529,LR,NFP+,0.06253675827479256
prior,NFP+/RN+,0,1529,LR,RN+,0.5704610896472639
prior,NFP+/RN+,0,1529,LR,NON_EXPRIMES,0.36700215207794346
prior,NFP+/RN+,0,1529,ENS+,NFP+,0.9043407477274341
prior,NFP+/RN+,0,1529,ENS+,RN+,0.046247460164483375
prior,NFP+/RN+,0,1529,ENS+,NON_EXPRIMES,0.049411792108082386
prior,NFP+/RN+,0,1529,DVD,NFP+,0.18708409423156555
prior,NFP+/RN+,0,1529,DVD,RN+,0.5874004381344219
prior,NFP+/RN+,0,1529,DVD,NON_EXPRIMES,0.22551546763401253
prior,NFP+/RN+,0,1530,LR,NFP+,0.17943562235303495
prior,NFP+/RN+,0,1530,LR,RN+,0.27437195455005287
prior,NFP+/RN+,0,1530,LR,NON_EXPRIMES,0.5461924230969122
prior,NFP+/RN+,0,1530,ENS+,NFP+,0.9927972989155252
prior,NFP+/RN+,0,1530,ENS+,RN+,0.004124198049285787
prior,NFP+/RN+,0,1530,ENS+,NON_EXPRIMES,0.003078503035189404
prior,NFP+/RN+,0,1530,DVD,NFP+,0.061417958335068266
prior,NFP+/RN+,0,1530,DVD,RN+,0.14413371390317806
prior,NFP+/RN+,0,1530,DVD,NON_EXPRIMES,0.7944483277617539
prior,NFP+/RN+,0,1531,LR,NFP+,0.1681439635464342
prior,NFP+/RN+,0,1531,LR,RN+,0.2857252898245044
prior,NFP+/RN+,0,1531,LR,NON_EXPRIMES,0.5461307466290615
prior,NFP+/RN+,0,1531,ENS+,NFP+,0.9564140016857379
prior,NFP+/RN+,0,1531,ENS+,RN+,0.03065800548670387
prior,NFP+/RN+,0,1531,ENS+,NON_EXPRIMES,0.012927992827558394
prior,NFP+/RN+,0,1531,DVD,NFP+,0.03257545235050594
prior,NFP+/RN+,0,1531,DVD,RN+,0.5308672133280333
prior,NFP+/RN+,0,1531,DVD,NON_EXPRIMES,0.4365573343214607
prior,NFP+/RN+,0,1532,LR,NFP+,0.06718306076953642
prior,NFP+/RN+,0,1532,LR,RN+,0.37718190348339947
prior,NFP+/RN+,0,1532,LR,NON_EXPRIMES,0.5556350357470642
prior,NFP+/RN+,0,1532,ENS+,NFP+,0.9310951162800531
prior,NFP+/RN+,0,1532,ENS+,RN+,0.05959497433506693
prior,NFP+/RN+,0,1532,ENS+,NON_EXPRIMES,0.009309909384879635
prior,NFP+/RN+,0,1532,DVD,NFP+,0.11914991241611858
prior,NFP+/RN+,0,1532,DVD,RN+,0.19433097676823802
prior,NFP+/RN+,0,1532,DVD,NON_EXPRIMES,0.6865191108156437
prior,NFP+/RN+,0,1533,LR,NFP+,0.1505288264066209
prior,NFP+/RN+,0,1533,LR,RN+,0.2980488201790915
prior,NFP+/RN+,0,1533,LR,NON_EXPRIMES,0.5514223534142877
prior,NFP+/RN+,0,1533,ENS+,NFP+,0.7275715392398215
prior,NFP+/RN+,0,1533,ENS+,RN+,0.0814899632814292
prior,NFP+/RN+,0,1533,ENS+,NON_EXPRIMES,0.19093849747874933
prior,NFP+/RN+,0,1533,DVD,NFP+,0.43697106543217157
prior,NFP+/RN+,0,1533,DVD,RN+,0.46615625639421077
prior,NFP+/RN+,0,1533,DVD,NON_EXPRIMES,0.09687267817361765
prior,NFP+/RN+,0,1534,LR,NFP+,0.3670050661839239
prior,NFP+/RN+,0,1534,LR,RN+,0.030489608644885816
prior,NFP+/RN+,0,1534,LR,NON_EXPRIMES,0.6025053251711903
prior,NFP+/RN+,0,1534,ENS+,NFP+,0.7281926750988705
prior,NFP+/RN+,0,1534,ENS+,RN+,0.06438555884076232
prior,NFP+/RN+,0,1534,ENS+,NON_EXPRIMES,0.20742176606036702
prior,NFP+/RN+,0,1534,DVD,NFP+,0.5450341114447327
prior,NFP+/RN+,0,1534,DVD,RN+,0.11774090550541788
prior,NFP+/RN+,0,1534,DVD,NON_EXPRIMES,0.33722498304984944
prior,NFP+/RN+,0,1535,LR,NFP+,0.40582344823407057
prior,NFP+/RN+,0,1535,LR,RN+,0.06455206545443161
prior,NFP+/RN+,0,1535,LR,NON_EXPRIMES,0.5296244863114979
prior,NFP+/RN+,0,1535,ENS+,NFP+,0.9174898564407968
prior,NFP+/RN+,0,1535,ENS+,RN+,0.07435660735473563
prior,NFP+/RN+,0,1535,ENS+,NON_EXPRIMES,0.008153536204467491
prior,NFP+/RN+,0,1535,DVD,NFP+,0.000030810032863610906
prior,NFP+/RN+,0,1535,DVD,RN+,0.6913711301891696
prior,NFP+/RN+,0,1535,DVD,NON_EXPRIMES,0.3085980597779668
prior,NFP+/RN+,0,1536,LR,NFP+,0.19804237185201126
prior,NFP+/RN+,0,1536,LR,RN+,0.3576245851315765
prior,NFP+/RN+,0,1536,LR,NON_EXPRIMES,0.4443330430164123
prior,NFP+/RN+,0,1536,ENS+,NFP+,0.5233272943251684
prior,NFP+/RN+,0,1536,ENS+,RN+,0.3611509864569047
prior,NFP+/RN+,0,1536,ENS+,NON_EXPRIMES,0.11552171921792682
prior,NFP+/RN+,0,1536,DVD,NFP+,0.24047714610186166
prior,NFP+/RN+,0,1536,DVD,RN+,0.17257132854346302
prior,NFP+/RN+,0,1536,DVD,NON_EXPRIMES,0.5869515253546753
prior,NFP+/RN+,0,1537,LR,NFP+,0.8303738296333498
prior,NFP+/RN+,0,1537,LR,RN+,0.09434768990277637
prior,NFP+/RN+,0,1537,LR,NON_EXPRIMES,0.07527848046387363
prior,NFP+/RN+,0,1537,ENS+,NFP+,0.8723306384895062
prior,NFP+/RN+,0,1537,ENS+,RN+,0.12534084333077627
prior,NFP+/RN+,0,1537,ENS+,NON_EXPRIMES,0.002328518179717879
prior,NFP+/RN+,0,1537,DVD,NFP+,0.63534244192992
prior,NFP+/RN+,0,1537,DVD,RN+,0.156608399736136
prior,NFP+/RN+,0,1537,DVD,NON_EXPRIMES,0.2080491583339442
prior,NFP+/RN+,0,1538,LR,NFP+,0.22346012252195283
prior,NFP+/RN+,0,1538,LR,RN+,0.3882976957537303
prior,NFP+/RN+,0,1538,LR,NON_EXPRIMES,0.3882421817243168
prior,NFP+/RN+,0,1538,ENS+,NFP+,0.7981676976224894
prior,NFP+/RN+,0,1538,ENS+,RN+,0.15013739712150678
prior,NFP+/RN+,0,1538,ENS+,NON_EXPRIMES,0.05169490525600384
prior,NFP+/RN+,0,1538,DVD,NFP+,0.035079375155617466
prior,NFP+/RN+,0,1538,DVD,RN+,0.3338696659398644
prior,NFP+/RN+,0,1538,DVD,NON_EXPRIMES,0.6310509589045181
prior,NFP+/RN+,0,1539,LR,NFP+,0.290727819247913
prior,NFP+/RN+,0,1539,LR,RN+,0.4087699188121716
prior,NFP+/RN+,0,1539,LR,NON_EXPRIMES,0.30050226193991525
prior,NFP+/RN+,0,1539,ENS+,NFP+,0.4722737919165757
prior,NFP+/RN+,0,1539,ENS+,RN+,0.27690998380586695
prior,NFP+/RN+,0,1539,ENS+,NON_EXPRIMES,0.2508162242775575
prior,NFP+/RN+,0,1539,DVD,NFP+,0.1904655029037082
prior,NFP+/RN+,0,1539,DVD,RN+,0.8013589027269291
prior,NFP+/RN+,0,1539,DVD,NON_EXPRIMES,0.008175594369362533
prior,NFP+/RN+,0,1540,LR,NFP+,0.3844230509658291
prior,NFP+/RN+,0,1540,LR,RN+,0.2040457267779405
prior,NFP+/RN+,0,1540,LR,NON_EXPRIMES,0.4115312222562304
prior,NFP+/RN+,0,1540,ENS+,NFP+,0.9661321722490607
prior,NFP+/RN+,0,1540,ENS+,RN+,0.004236684696246667
prior,NFP+/RN+,0,1540,ENS+,NON_EXPRIMES,0.029631143054692766
prior,NFP+/RN+,0,1540,DVD,NFP+,0.4350208707199361
prior,NFP+/RN+,0,1540,DVD,RN+,0.10784013368642159
prior,NFP+/RN+,0,1540,DVD,NON_EXPRIMES,0.4571389955936424
prior,NFP+/RN+,0,1541,LR,NFP+,0.2612779216469925
prior,NFP+/RN+,0,1541,LR,RN+,0.4255415353311353
prior,NFP+/RN+,0,1541,LR,NON_EXPRIMES,0.3131805430218723
prior,NFP+/RN+,0,1541,ENS+,NFP+,0.780242398036106
prior,NFP+/RN+,0,1541,ENS+,RN+,0.0636044762589916
prior,NFP+/RN+,0,1541,ENS+,NON_EXPRIMES,0.15615312570490228
prior,NFP+/RN+,0,1541,DVD,NFP+,0.07648554621561453
prior,NFP+/RN+,0,1541,DVD,RN+,0.1710553946270276
prior,NFP+/RN+,0,1541,DVD,NON_EXPRIMES,0.7524590591573579
prior,NFP+/RN+,0,1542,LR,NFP+,0.26364163524231926
prior,NFP+/RN+,0,1542,LR,RN+,0.13678366566816227
prior,NFP+/RN+,0,1542,LR,NON_EXPRIMES,0.5995746990895183
prior,NFP+/RN+,0,1542,ENS+,NFP+,0.4748677531720335
prior,NFP+/RN+,0,1542,ENS+,RN+,0.11132921117156294
prior,NFP+/RN+,0,1542,ENS+,NON_EXPRIMES,0.4138030356564036
prior,NFP+/RN+,0,1542,DVD,NFP+,0.8098901931686199
prior,NFP+/RN+,0,1542,DVD,RN+,0.17452624437702816
prior,NFP+/RN+,0,1542,DVD,NON_EXPRIMES,0.015583562454352
prior,NFP+/RN+,0,1543,LR,NFP+,0.5046234938688692
prior,NFP+/RN+,0,1543,LR,RN+,0.03658216378605248
prior,NFP+/RN+,0,1543,LR,NON_EXPRIMES,0.45879434234507854
prior,NFP+/RN+,0,1543,ENS+,NFP+,0.47586151138769006
prior,NFP+/RN+,0,1543,ENS+,RN+,0.45380902956133345
prior,NFP+/RN+,0,1543,ENS+,NON_EXPRIMES,0.07032945905097661
prior,NFP+/RN+,0,1543,DVD,NFP+,0.24408809305020904
prior,NFP+/RN+,0,1543,DVD,RN+,0.1800057665736443
prior,NFP+/RN+,0,1543,DVD,NON_EXPRIMES,0.5759061403761465
prior,NFP+/RN+,0,1544,LR,NFP+,0.1532369167548002
prior,NFP+/RN+,0,1544,LR,RN+,0.01937517593638647
prior,NFP+/RN+,0,1544,LR,NON_EXPRIMES,0.8273879073088133
prior,NFP+/RN+,0,1544,ENS+,NFP+,0.9927169233489681
prior,NFP+/RN+,0,1544,ENS+,RN+,0.0029284830613760873
prior,NFP+/RN+,0,1544,ENS+,NON_EXPRIMES,0.004354593589655959
prior,NFP+/RN+,0,1544,DVD,NFP+,0.31003417570428604
prior,NFP+/RN+,0,1544,DVD,RN+,0.1061645417648589
prior,NFP+/RN+,0,1544,DVD,NON_EXPRIMES,0.5838012825308551
prior,NFP+/RN+,0,1545,LR,NFP+,0.2032386627645683
prior,NFP+/RN+,0,1545,LR,RN+,0.09578906949132905
prior,NFP+/RN+,0,1545,LR,NON_EXPRIMES,0.7009722677441028
prior,NFP+/RN+,0,1545,ENS+,NFP+,0.8769560250758689
prior,NFP+/RN+,0,1545,ENS+,RN+,0.07601266304568832
prior,NFP+/RN+,0,1545,ENS+,NON_EXPRIMES,0.04703131187844264
prior,NFP+/RN+,0,1545,DVD,NFP+,0.7989452002126293
prior,NFP+/RN+,0,1545,DVD,RN+,0.009147400086127931
prior,NFP+/RN+,0,1545,DVD,NON_EXPRIMES,0.19190739970124288
prior,NFP+/RN+,0,1546,LR,NFP+,0.6346560626071607
prior,NFP+/RN+,0,1546,LR,RN+,0.29536976754793237
prior,NFP+/RN+,0,1546,LR,NON_EXPRIMES,0.06997416984490687
prior,NFP+/RN+,0,1546,ENS+,NFP+,0.6731653529110323
prior,NFP+/RN+,0,1546,ENS+,RN+,0.31070418034904007
prior,NFP+/RN+,0,1546,ENS+,NON_EXPRIMES,0.01613046673992767
prior,NFP+/RN+,0,1546,DVD,NFP+,0.5601757810014067
prior,NFP+/RN+,0,1546,DVD,RN+,0.0558257004276967
prior,NFP+/RN+,0,1546,DVD,NON_EXPRIMES,0.3839985185708968
prior,NFP+/RN+,0,1547,LR,NFP+,0.04742448855602222
prior,NFP+/RN+,0,1547,LR,RN+,0.30401663071253704
prior,NFP+/RN+,0,1547,LR,NON_EXPRIMES,0.648558880731441
prior,NFP+/RN+,0,1547,ENS+,NFP+,0.6576699654785426
prior,NFP+/RN+,0,1547,ENS+,RN+,0.18478878571027224
prior,NFP+/RN+,0,1547,ENS+,NON_EXPRIMES,0.15754124881118484
prior,NFP+/RN+,0,1547,DVD,NFP+,0.9070129052239262
prior,NFP+/RN+,0,1547,DVD,RN+,0.04583210411340439
prior,NFP+/RN+,0,1547,DVD,NON_EXPRIMES,0.047154990662669476
prior,NFP+/RN+,0,1548,LR,NFP+,0.5198017236400186
prior,NFP+/RN+,0,1548,LR,RN+,0.1653791699505057
prior,NFP+/RN+,0,1548,LR,NON_EXPRIMES,0.31481910640947575
prior,NFP+/RN+,0,1548,ENS+,NFP+,0.9587265435560663
prior,NFP+/RN+,0,1548,ENS+,RN+,0.0018002343411509848
prior,NFP+/RN+,0,1548,ENS+,NON_EXPRIMES,0.03947322210278292
prior,NFP+/RN+,0,1548,DVD,NFP+,0.03424748622810019
prior,NFP+/RN+,0,1548,DVD,RN+,0.6346032237728174
prior,NFP+/RN+,0,1548,DVD,NON_EXPRIMES,0.3311492899990824
prior,NFP+/RN+,0,1549,LR,NFP+,0.6019151977206012
prior,NFP+/RN+,0,1549,LR,RN+,0.3325342054296924
prior,NFP+/RN+,0,1549,LR,NON_EXPRIMES,0.06555059684970638
prior,NFP+/RN+,0,1549,ENS+,NFP+,0.9858474388649868
prior,NFP+/RN+,0,1549,ENS+,RN+,0.011824055619983644
prior,NFP+/RN+,0,1549,ENS+,NON_EXPRIMES,0.0023285055150293926
prior,NFP+/RN+,0,1549,DVD,NFP+,0.6430728820527452
prior,NFP+/RN+,0,1549,DVD,RN+,0.0639438368232297
prior,NFP+/RN+,0,1549,DVD,NON_EXPRIMES,0.2929832811240251
prior,NFP+/RN+,0,1550,LR,NFP+,0.17911483799106442
prior,NFP+/RN+,0,1550,LR,RN+,0.22332379151650877
prior,NFP+/RN+,0,1550,LR,NON_EXPRIMES,0.5975613704924269
prior,NFP+/RN+,0,1550,ENS+,NFP+,0.8104722416479619
prior,NFP+/RN+,0,1550,ENS+,RN+,0.0018298803809213824
prior,NFP+/RN+,0,1550,ENS+,NON_EXPRIMES,0.1876978779711165
prior,NFP+/RN+,0,1550,DVD,NFP+,0.28269008717566607
prior,NFP+/RN+,0,1550,DVD,RN+,0.05397566042808522
prior,NFP+/RN+,0,1550,DVD,NON_EXPRIMES,0.6633342523962487
prior,NFP+/RN+,0,1551,LR,NFP+,0.7017606164462743
prior,NFP+/RN+,0,1551,LR,RN+,0.041586979540965345
prior,NFP+/RN+,0,1551,LR,NON_EXPRIMES,0.2566524040127604
prior,NFP+/RN+,0,1551,ENS+,NFP+,0.8553506456045805
prior,NFP+/RN+,0,1551,ENS+,RN+,0.10099604960029891
prior,NFP+/RN+,0,1551,ENS+,NON_EXPRIMES,0.043653304795120244
prior,NFP+/RN+,0,1551,DVD,NFP+,0.0006855626513176385
prior,NFP+/RN+,0,1551,DVD,RN+,0.6435158573439149
prior,NFP+/RN+,0,1551,DVD,NON_EXPRIMES,0.35579858000476755
prior,NFP+/RN+,0,1552,LR,NFP+,0.6169582837411144
prior,NFP+/RN+,0,1552,LR,RN+,0.3238315539615166
prior,NFP+/RN+,0,1552,LR,NON_EXPRIMES,0.05921016229736902
prior,NFP+/RN+,0,1552,ENS+,NFP+,0.8577691033683326
prior,NFP+/RN+,0,1552,ENS+,RN+,0.021200583415434463
prior,NFP+/RN+,0,1552,ENS+,NON_EXPRIMES,0.12103031321623299
prior,NFP+/RN+,0,1552,DVD,NFP+,0.46769039988203726
prior,NFP+/RN+,0,1552,DVD,RN+,0.21302994700896954
prior,NFP+/RN+,0,1552,DVD,NON_EXPRIMES,0.31927965310899314
prior,NFP+/RN+,0,1553,LR,NFP+,0.1751180885150607
prior,NFP+/RN+,0,1553,LR,RN+,0.1472347830815047
prior,NFP+/RN+,0,1553,LR,NON_EXPRIMES,0.6776471284034346
prior,NFP+/RN+,0,1553,ENS+,NFP+,0.8817148985681319
prior,NFP+/RN+,0,1553,ENS+,RN+,0.08986225710617801
prior,NFP+/RN+,0,1553,ENS+,NON_EXPRIMES,0.028422844325690075
prior,NFP+/RN+,0,1553,DVD,NFP+,0.0006436042143609422
prior,NFP+/RN+,0,1553,DVD,RN+,0.5233738769743125
prior,NFP+/RN+,0,1553,DVD,NON_EXPRIMES,0.47598251881132675
prior,NFP+/RN+,0,1554,LR,NFP+,0.11510919422859223
prior,NFP+/RN+,0,1554,LR,RN+,0.7463927576372162
prior,NFP+/RN+,0,1554,LR,NON_EXPRIMES,0.13849804813419145
prior,NFP+/RN+,0,1554,ENS+,NFP+,0.9086092342113345
prior,NFP+/RN+,0,1554,ENS+,RN+,0.047370976398364906
prior,NFP+/RN+,0,1554,ENS+,NON_EXPRIMES,0.04401978939030094
prior,NFP+/RN+,0,1554,DVD,NFP+,0.12539164557438426
prior,NFP+/RN+,0,1554,DVD,RN+,0.8734737098922809
prior,NFP+/RN+,0,1554,DVD,NON_EXPRIMES,0.001134644533334652
prior,NFP+/RN+,0,1555,LR,NFP+,0.48413005419152694
prior,NFP+/RN+,0,1555,LR,RN+,0.36330688919547893
prior,NFP+/RN+,0,1555,LR,NON_EXPRIMES,0.15256305661299405
prior,NFP+/RN+,0,1555,ENS+,NFP+,0.6853114188553638
prior,NFP+/RN+,0,1555,ENS+,RN+,0.25399539039053504
prior,NFP+/RN+,0,1555,ENS+,NON_EXPRIMES,0.060693190754101047
prior,NFP+/RN+,0,1555,DVD,NFP+,0.22976085274454144
prior,NFP+/RN+,0,1555,DVD,RN+,0.23950825284555097
prior,NFP+/RN+,0,1555,DVD,NON_EXPRIMES,0.5307308944099075
prior,NFP+/RN+,0,1556,LR,NFP+,0.10656305800156658
prior,NFP+/RN+,0,1556,LR,RN+,0.8603292630281141
prior,NFP+/RN+,0,1556,LR,NON_EXPRIMES,0.03310767897031922
prior,NFP+/RN+,0,1556,ENS+,NFP+,0.6814858946106834
prior,NFP+/RN+,0,1556,ENS+,RN+,0.22630384237733825
prior,NFP+/RN+,0,1556,ENS+,NON_EXPRIMES,0.09221026301197838
prior,NFP+/RN+,0,1556,DVD,NFP+,0.1067709635940221
prior,NFP+/RN+,0,1556,DVD,RN+,0.37173636818429295
prior,NFP+/RN+,0,1556,DVD,NON_EXPRIMES,0.5214926682216848
prior,NFP+/RN+,0,1557,LR,NFP+,0.2730555252166396
prior,NFP+/RN+,0,1557,LR,RN+,0.41234288671218067
prior,NFP+/RN+,0,1557,LR,NON_EXPRIMES,0.3146015880711797
prior,NFP+/RN+,0,1557,ENS+,NFP+,0.9875142985864693
prior,NFP+/RN+,0,1557,ENS+,RN+,0.0037472118716192545
prior,NFP+/RN+,0,1557,ENS+,NON_EXPRIMES,0.0087384895419113
prior,NFP+/RN+,0,1557,DVD,NFP+,0.05125273011887629
prior,NFP+/RN+,0,1557,DVD,RN+,0.08708294673236468
prior,NFP+/RN+,0,1557,DVD,NON_EXPRIMES,0.8616643231487591
prior,NFP+/RN+,0,1558,LR,NFP+,0.08614633701492706
prior,NFP+/RN+,0,1558,LR,RN+,0.2564311503444606
prior,NFP+/RN+,0,1558,LR,NON_EXPRIMES,0.6574225126406126
prior,NFP+/RN+,0,1558,ENS+,NFP+,0.8701202280980815
prior,NFP+/RN+,0,1558,ENS+,RN+,0.014153326569237071
prior,NFP+/RN+,0,1558,ENS+,NON_EXPRIMES,0.11572644533268152
prior,NFP+/RN+,0,1558,DVD,NFP+,0.5458043061560597
prior,NFP+/RN+,0,1558,DVD,RN+,0.32370739660676145
prior,NFP+/RN+,0,1558,DVD,NON_EXPRIMES,0.13048829723717892
prior,NFP+/RN+,0,1559,LR,NFP+,0.19276617085031794
prior,NFP+/RN+,0,1559,LR,RN+,0.5290552226673134
prior,NFP+/RN+,0,1559,LR,NON_EXPRIMES,0.2781786064823685
prior,NFP+/RN+,0,1559,ENS+,NFP+,0.9080650740715827
prior,NFP+/RN+,0,1559,ENS+,RN+,0.020446865291062464
prior,NFP+/RN+,0,1559,ENS+,NON_EXPRIMES,0.07148806063735495
prior,NFP+/RN+,0,1559,DVD,NFP+,0.33278432666999136
prior,NFP+/RN+,0,1559,DVD,RN+,0.0952202876693452
prior,NFP+/RN+,0,1559,DVD,NON_EXPRIMES,0.5719953856606632
prior,NFP+/RN+,0,1560,LR,NFP+,0.3701118161235112
prior,NFP+/RN+,0,1560,LR,RN+,0.23764927521045784
prior,NFP+/RN+,0,1560,LR,NON_EXPRIMES,0.39223890866603084
prior,NFP+/RN+,0,1560,ENS+,NFP+,0.47864580821153985
prior,NFP+/RN+,0,1560,ENS+,RN+,0.23975669565868485
prior,NFP+/RN+,0,1560,ENS+,NON_EXPRIMES,0.2815974961297753
prior,NFP+/RN+,0,1560,DVD,NFP+,0.13607662575943708
prior,NFP+/RN+,0,1560,DVD,RN+,0.006123147064276929
prior,NFP+/RN+,0,1560,DVD,NON_EXPRIMES,0.857800227176286
prior,NFP+/RN+,0,1561,LR,NFP+,0.19983266789421106
